sl.no.,isbn,title,series_title,series_release_number,authors,publisher,language,num_pages,format,genres,publication_date,rating_score,num_ratings,num_reviews,current_readers,want_to_read,price,url,ISBN10
2148,9780060566227,The Vile Village ,A Series of Unfortunate Events,7,Lemony Snicket,HarperCollins Publishers,English,272,Hardcover,"['Fiction', 'Young Adult', 'Childrens', 'Middle Grade', 'Fantasy', 'Mystery', 'Adventure']","April 24, 2001",3.97,141168.0,3778.0,1345.0,34300.0,12.99,https://www.goodreads.com/book/show/150037.The_Vile_Village,0060566221
2149,9780380820887,Blindsighted ,Grant County,1,Karin Slaughter,HarperTorch,English,418,Mass Market Paperback,"['Mystery', 'Thriller', 'Crime', 'Fiction', 'Mystery Thriller', 'Suspense', 'Audiobook']","May 1, 2001",4.1,97038.0,5194.0,4197.0,65300.0,6.49,https://www.goodreads.com/book/show/21718.Blindsighted,0380820889
2150,9780060725136,Reunion ,The Mediator,3,Jenny Carroll,HarperTeen,English,289,Paperback,"['Young Adult', 'Paranormal', 'Fantasy', 'Romance', 'Ghosts', 'Fiction', 'Supernatural']","June 26, 2001",4.09,39409.0,907.0,213.0,6162.0,10.99,https://www.goodreads.com/book/show/199785.Reunion,0060725133
2151,9780739416389,"The Prize Winner of Defiance, Ohio: How My Mother Raised 10 Kids on 25 Words or Less",,,Terry Ryan,Simon & Schuster,English,496,Hardcover,"['Nonfiction', 'Memoir', 'Biography', 'Biography Memoir', 'Adult', 'History', 'Book Club']","April 1, 2001",3.91,15096.0,2227.0,179.0,5655.0,0.0,https://www.goodreads.com/book/show/127970.The_Prize_Winner_of_Defiance_Ohio,0739416383
2152,9780060012786,A Cook's Tour: Global Adventures in Extreme Cuisines,,,Anthony Bourdain,HarperCollins ECCO,English,277,Hardcover,"['Nonfiction', 'Food', 'Travel', 'Memoir', 'Cooking', 'Biography', 'Foodie']","January 1, 2001",4.08,27693.0,1511.0,1886.0,32700.000000000004,9.45,https://www.goodreads.com/book/show/86856.A_Cook_s_Tour,0060012781
2153,9780345477248,Back When We Were Grownups,,,Anne Tyler,Ballantine Books,English,336,Mass Market Paperback,"['Fiction', 'Contemporary', 'Literary Fiction', 'Novels', 'Adult Fiction', 'Family', 'Audiobook']","May 1, 2001",3.55,20849.0,1828.0,861.0,6675.0,12.99,https://www.goodreads.com/book/show/31178.Back_When_We_Were_Grownups,0345477243
2154,9780749932770,Dance Upon the Air ,Three Sisters Island,1,Nora Roberts,Piatkus,English,400,Paperback,"['Romance', 'Paranormal', 'Fantasy', 'Fiction', 'Contemporary Romance', 'Paranormal Romance', 'Contemporary']","June 5, 2001",4.21,70926.0,2183.0,2254.0,33000.0,5.99,https://www.goodreads.com/book/show/59829.Dance_Upon_the_Air,0749932775
2155,9780440229384,Whale Talk,,,Chris Crutcher,Laurel Leaf,English,224,Mass Market Paperback,"['Young Adult', 'Sports', 'Fiction', 'Realistic Fiction', 'Teen', 'Contemporary', 'Banned Books']","April 10, 2001",3.97,11160.0,1239.0,207.0,8300.0,11.99,https://www.goodreads.com/book/show/49746.Whale_Talk,0440229383
2156,9780967370163,Ella Minnow Pea,,,Mark Dunn,MacAdam/Cage Publishing,English,205,Hardcover,"['Fiction', 'Fantasy', 'Humor', 'Young Adult', 'Dystopia', 'Contemporary', 'Adult']","October 1, 2001",3.93,47801.0,8138.0,1688.0,63900.0,8.99,https://www.goodreads.com/book/show/16201.Ella_Minnow_Pea,0967370167
2157,9780375714665,Persepolis 2: The Story of a Return ,Persepolis,2,Marjane Satrapi,Pantheon,English,187,Paperback,"['Graphic Novels', 'Nonfiction', 'Comics', 'Memoir', 'Biography', 'History', 'Iran']","January 1, 2003",4.21,74931.0,3144.0,390.0,24400.0,,https://www.goodreads.com/book/show/9517.Persepolis_2,0375714669
2158,9780060590161,Lirael ,Abhorsen,2,Garth Nix,HarperColl,English,464,Paperback,"['Fantasy', 'Young Adult', 'Fiction', 'Magic', 'High Fantasy', 'Adventure', 'Young Adult Fantasy']","April 21, 2001",4.29,118224.0,3807.0,1439.0,32000.0,10.49,https://www.goodreads.com/book/show/47624.Lirael,0060590165
2159,9781405206129,The Hostile Hospital ,A Series of Unfortunate Events,8,Lemony Snicket,Egmont,English,272,Hardcover,"['Fiction', 'Young Adult', 'Childrens', 'Middle Grade', 'Fantasy', 'Mystery', 'Adventure']","September 4, 2001",3.99,117374.0,3426.0,1154.0,32100.0,12.99,https://www.goodreads.com/book/show/65118.The_Hostile_Hospital,1405206128
2160,9780099421863,Fury,,,Salman Rushdie,The Modern Library,English,259,Paperback,"['Fiction', 'Literature', 'India', 'Contemporary', 'Literary Fiction', 'Magical Realism', 'Novels']","August 30, 2001",3.3,9083.0,611.0,250.0,5390.0,13.99,https://www.goodreads.com/book/show/4836.Fury,0099421860
2161,9780425212899,Grave Sight ,Harper Connelly,1,Charlaine Harris,Berkley,English,293,Mass Market Paperback,"['Mystery', 'Paranormal', 'Fantasy', 'Urban Fantasy', 'Fiction', 'Supernatural', 'Crime']","October 1, 2005",3.87,64507.0,2729.0,713.0,24700.0,6.99,https://www.goodreads.com/book/show/58077.Grave_Sight,0425212890
2162,9780452283206,Falling Angels,,,Tracy Chevalier,Plume Books,English,336,Paperback,"['Historical Fiction', 'Fiction', 'Historical', 'British Literature', 'Adult Fiction', 'Novels', 'Audiobook']","January 1, 2001",3.61,25638.0,1676.0,448.0,9095.0,4.99,https://www.goodreads.com/book/show/2872.Falling_Angels,0452283205
2163,9780756400583,Take a Thief ,Valdemar,25,Mercedes Lackey,DAW,English,435,Mass Market Paperback,"['Fantasy', 'Fiction', 'Science Fiction Fantasy', 'Magic', 'Young Adult', 'High Fantasy', 'Epic Fantasy']","January 1, 2001",4.15,13734.0,247.0,157.0,2392.0,8.99,https://www.goodreads.com/book/show/28733.Take_a_Thief,0756400589
2164,9780786887002,The Last Samurai,,,Helen DeWitt,Miramax,English,544,Paperback,"['Fiction', 'Contemporary', 'Novels', 'Literary Fiction', 'Literature', 'American', 'Historical Fiction']","September 20, 2000",4.15,8654.0,1184.0,958.0,21600.0,9.99,https://www.goodreads.com/book/show/190372.The_Last_Samurai,0786887001
2165,9780812966923,Number9Dream,,,David Mitchell,Random House Trade Paperbacks,English,401,Paperback,"['Fiction', 'Japan', 'Fantasy', 'Magical Realism', 'Contemporary', 'Literary Fiction', 'Novels']","January 1, 2001",3.87,25347.0,1872.0,970.0,20200.0,11.99,https://www.goodreads.com/book/show/6820.Number9Dream,0812966929
2166,9780679889168,Squire ,Protector of the Small,3,Tamora Pierce,Random House Books for Young Readers,English,399,Hardcover,"['Fantasy', 'Young Adult', 'Fiction', 'Young Adult Fantasy', 'Magic', 'Adventure', 'High Fantasy']","May 22, 2001",4.3,52767.0,1022.0,427.0,5838.0,9.99,https://www.goodreads.com/book/show/883444.Squire,0679889167
2167,9780385337939,A Painted House,,,John Grisham,Bantam,English,384,Paperback,"['Fiction', 'Mystery', 'Historical Fiction', 'Thriller', 'Suspense', 'Novels', 'Historical']","March 1, 2001",3.75,93426.0,4900.0,2933.0,23200.0,9.99,https://www.goodreads.com/book/show/5360.A_Painted_House,0385337930
2168,9780156031448,Animals in Translation: Using the Mysteries of Autism to Decode Animal Behavior ,A Harvest Book,,Temple Grandin,Harcourt,English,358,Paperback,"['Nonfiction', 'Animals', 'Science', 'Psychology', 'Autistic Spectrum Disorder', 'Dogs', 'Nature']","December 28, 2004",4.15,9507.0,1176.0,758.0,12500.0,14.99,https://www.goodreads.com/book/show/7366.Animals_in_Translation,0156031442
2169,9780307277749,Marie Antoinette: The Journey,,,Antonia Fraser,Anchor,English,512,Paperback,"['History', 'Biography', 'Nonfiction', 'France', 'Historical', 'Biography Memoir', 'French Revolution']","January 1, 2001",3.93,36962.0,1376.0,1500.0,63700.0,12.99,https://www.goodreads.com/book/show/17157.Marie_Antoinette,0307277747
2170,9780553582369,A Traitor to Memory ,Inspector Lynley,11,Elizabeth  George,Bantam,English,1009,Mass Market Paperback,"['Mystery', 'Fiction', 'Crime', 'Mystery Thriller', 'Thriller', 'Detective', 'British Literature']","January 1, 2001",3.93,11781.0,604.0,677.0,2984.0,10.99,https://www.goodreads.com/book/show/227592.A_Traitor_to_Memory,0553582364
2171,9780140297997,Austerlitz,,,W.G. Sebald,Penguin Books Ltd,English,415,Paperback,"['Fiction', 'Historical Fiction', 'German Literature', 'Germany', 'Novels', 'Literature', 'Holocaust']","November 1, 2001",3.99,21806.0,1987.0,1331.0,35000.0,13.99,https://www.goodreads.com/book/show/88442.Austerlitz,0140297995
2172,9780451219596,Jackdaws,,,Ken Follett,Penguin Books,English,432,Paperback,"['Historical Fiction', 'Fiction', 'Thriller', 'Historical', 'War', 'World War II', 'Espionage']","December 3, 2001",4.06,38173.0,1775.0,3003.0,17500.0,13.99,https://www.goodreads.com/book/show/5062.Jackdaws,0451219597
2173,9780375727436,"Hateship, Friendship, Courtship, Loveship, Marriage: Stories",,,Alice Munro,Knopf Doubleday Publishing Group,English,323,Paperback,"['Short Stories', 'Fiction', 'Canada', 'Literary Fiction', 'Contemporary', 'Nobel Prize', 'Literature']","September 25, 2001",4.04,19735,1913,,25500.0,12.99,https://www.goodreads.com/book/show/111126.Hateship_Friendship_Courtship_Loveship_Marriage,0375727434
2174,9780812966008,Theodore Rex,,,Edmund Morris,Random House Trade Paperbacks,English,772,Paperback,"['Biography', 'History', 'Nonfiction', 'Presidents', 'American History', 'Politics', 'Biography Memoir']","November 20, 2001",4.18,49178.0,1310.0,1787.0,40400.0,9.99,https://www.goodreads.com/book/show/40923.Theodore_Rex,0812966007
2175,9780375825446,Flipped,,,Wendelin Van Draanen,Knopf,English,212,Paperback,"['Young Adult', 'Romance', 'Fiction', 'Contemporary', 'Realistic Fiction', 'Middle Grade', 'Childrens']","October 9, 2001",3.98,116486.0,9741.0,3109.0,59700.0,9.99,https://www.goodreads.com/book/show/331920.Flipped,0375825444
2176,9780756400606,The Gates of Sleep ,Elemental Masters,3,Mercedes Lackey,DAW,English,389,Hardcover,"['Fantasy', 'Fiction', 'Fairy Tales', 'Magic', 'Romance', 'Historical Fiction', 'Science Fiction Fantasy']","January 1, 2002",3.88,8639,271,215.0,,5.99,https://www.goodreads.com/book/show/847809.The_Gates_of_Sleep,0756400600
2177,9780060514488,New and Collected Poems: 1931-2001,,,Czesław Miłosz,Ecco,English,800,Paperback,"['Poetry', 'Polish Literature', 'Literature', 'Poland', 'Nobel Prize', 'Nonfiction', '20th Century']","January 1, 2001",4.34,2032.0,60.0,84.0,2586.0,,https://www.goodreads.com/book/show/145659.New_and_Collected_Poems,0060514485
2178,9780786886326,Carter Beats the Devil,,,Glen David Gold,Hyperion,English,483,Paperback,"['Fiction', 'Historical Fiction', 'Mystery', 'Historical', 'Magic', 'Fantasy', 'Novels']","September 5, 2001",4.09,13657.0,1118.0,336.0,11700.0,9.99,https://www.goodreads.com/book/show/4599.Carter_Beats_the_Devil,0786886323
2179,9780425178577,Betrayal in Death ,In Death,12,J.D. Robb,Berkley Books,English,355,Mass Market Paperback,"['Mystery', 'Romance', 'Crime', 'Romantic Suspense', 'Fiction', 'Futuristic', 'Suspense']","March 1, 2001",4.34,32997.0,1048.0,1167.0,6808.0,9.99,https://www.goodreads.com/book/show/762064.Betrayal_in_Death,0425178579
2180,9780425183755,Blood Lure ,Anna Pigeon,9,Nevada Barr,Berkley,English,333,Mass Market Paperback,"['Mystery', 'Fiction', 'Mystery Thriller', 'Thriller', 'Crime', 'Suspense', 'Audiobook']","January 1, 2001",3.91,7931,489,286.0,,8.99,https://www.goodreads.com/book/show/86446.Blood_Lure,0425183750
2181,9780749934392,Seduction in Death ,In Death,13,J.D. Robb,Piatkus,English,354,Paperback,"['Mystery', 'Romance', 'Crime', 'Romantic Suspense', 'Fiction', 'Futuristic', 'Suspense']","September 1, 2001",4.34,30303.0,977.0,1032.0,6709.0,8.99,https://www.goodreads.com/book/show/238127.Seduction_in_Death,0749934395
2182,9781582341330,Typhoid Mary: An Urban Historical,,,Anthony Bourdain,Bloomsbury USA,English,160,Hardcover,"['Nonfiction', 'History', 'Biography', 'Food', 'Science', 'Historical', 'Medical']","May 4, 2001",3.65,4131.0,485.0,346.0,5214.0,9.99,https://www.goodreads.com/book/show/164449.Typhoid_Mary,1582341338
2183,9781563898587,"The League of Extraordinary Gentlemen, Vol. 1",,,Alan Moore,America's Best Comics,English,192,Paperback,"['Graphic Novels', 'Comics', 'Fantasy', 'Fiction', 'Steampunk', 'Graphic Novels Comics', 'Science Fiction']","September 1, 2000",3.95,54272.0,1742.0,592.0,44200.0,9.99,https://www.goodreads.com/book/show/297627.The_League_of_Extraordinary_Gentlemen_Vol_1,1563898586
2184,9780743418171,Good in Bed ,Cannie Shapiro,1,Jennifer Weiner,Washington Square Press,English,376,Paperback,"['Chick Lit', 'Fiction', 'Romance', 'Contemporary', 'Adult Fiction', 'Adult', 'Humor']","April 2, 2002",3.75,304544.0,6533.0,2568.0,161000.0,13.99,https://www.goodreads.com/book/show/14748.Good_in_Bed,0743418174
2185,9780451458124,Fool Moon ,The Dresden Files,2,Jim Butcher,Roc,English,401,Mass Market Paperback,"['Fantasy', 'Urban Fantasy', 'Mystery', 'Fiction', 'Paranormal', 'Magic', 'Audiobook']","January 1, 2001",3.99,193543.0,9143.0,4846.0,24900.0,1.99,https://www.goodreads.com/book/show/91477.Fool_Moon,0451458125
2186,9780553580518,Passage,,,Connie Willis,Bantam,English,780,Mass Market Paperback,"['Science Fiction', 'Fiction', 'Fantasy', 'Science Fiction Fantasy', 'Time Travel', 'Speculative Fiction', 'Mystery']","May 1, 2001",3.72,9595.0,1007.0,222.0,5677.0,6.99,https://www.goodreads.com/book/show/24984.Passage,0553580515
2187,9780312426088,The Good German,,,Joseph Kanon,Picador,English,482,Paperback,"['Historical Fiction', 'Fiction', 'Mystery', 'World War II', 'Thriller', 'Germany', 'Historical']","September 30, 2001",3.78,6751.0,653.0,472.0,4564.0,12.99,https://www.goodreads.com/book/show/147326.The_Good_German,0312426089
2188,9780786887583,Napalm & Silly Putty,,,George Carlin,Hachette Books,English,269,Paperback,"['Humor', 'Nonfiction', 'Comedy', 'Essays', 'Audiobook', 'American', 'Politics']","April 24, 2001",4.09,16367.0,441.0,176.0,7942.0,9.99,https://www.goodreads.com/book/show/55354.Napalm_Silly_Putty,0786887583
2189,9780385720922,Choke,,,Chuck Palahniuk,Anchor Books,English,293,Paperback,"['Fiction', 'Contemporary', 'Humor', 'Novels', 'Literature', 'Adult', 'American']","May 22, 2001",3.71,209407.0,7159.0,3012.0,80700.0,11.99,https://www.goodreads.com/book/show/29059.Choke,0385720920
2190,9780765303813,The Onion Girl ,Newford,8,Charles de Lint,Tor Books,English,512,Paperback,"['Fantasy', 'Urban Fantasy', 'Fiction', 'Science Fiction Fantasy', 'Magical Realism', 'Magic', 'Canada']","January 1, 2001",4.16,7817.0,467.0,132.0,4218.0,12.99,https://www.goodreads.com/book/show/543343.The_Onion_Girl,0765303817
2191,9780142501542,Taggerung ,Redwall,14,Brian Jacques,Firebird,English,438,Mass Market Paperback,"['Fantasy', 'Fiction', 'Young Adult', 'Childrens', 'Animals', 'Adventure', 'Middle Grade']","January 1, 2001",4.15,16175.0,275.0,127.0,6085.0,8.99,https://www.goodreads.com/book/show/7976.Taggerung,0142501549
2192,9780743203173,Nothing Like It in the World: The Men Who Built the Transcontinental Railroad 1863-69,,,Stephen E. Ambrose,Simon & Schuster (NYC),English,432,Paperback,"['History', 'Nonfiction', 'American History', 'Historical', 'Westerns', 'Railways', 'Business']","August 29, 2000",3.98,12961.0,760.0,1085.0,10100.0,15.99,https://www.goodreads.com/book/show/49255.Nothing_Like_It_in_the_World,0743203178
2193,9780743475617,Apricots on the Nile: A Memoir with Recipes,,,Colette Rossant,Atria Books,English,160,Paperback,"['Nonfiction', 'Food', 'Memoir', 'Egypt', 'Travel', 'Biography', 'Cookbooks']","March 30, 1999",3.8,617.0,80.0,24.0,1105.0,8.99,https://www.goodreads.com/book/show/532925.Apricots_on_the_Nile,0743475615
2194,9780571199976,Proof,,,David Auburn,"Farrar, Straus and Giroux",English,83,Paperback,"['Plays', 'Drama', 'Theatre', 'Fiction', 'School', 'Read For School', 'Contemporary']","January 1, 2000",3.99,19274.0,540.0,46.0,7099.0,,https://www.goodreads.com/book/show/150720.Proof,0571199976
2195,9781559276870,The Sigma Protocol,,,Robert Ludlum,Audio Renaissance,English,6,Audio CD,"['Fiction', 'Thriller', 'Mystery', 'Espionage', 'Suspense', 'Mystery Thriller', 'Adventure']","October 30, 2001",3.82,11867.0,378.0,267.0,6428.0,11.99,https://www.goodreads.com/book/show/1050035.The_Sigma_Protocol,1559276878
2196,9780007139859,A Theory of Relativity,,,Jacquelyn Mitchard,,English,449,Paperback,"['Fiction', 'Chick Lit', 'Contemporary', 'Family', 'Adult Fiction', 'Adoption', 'Adult']","January 1, 2001",3.61,4236.0,271.0,137.0,6120.0,10.99,https://www.goodreads.com/book/show/15850.A_Theory_of_Relativity,0007139853
2197,,An Offer From a Gentleman ,Bridgertons,3,Julia Quinn,Avon,English,390,Paperback,"['Romance', 'Historical Romance', 'Historical', 'Historical Fiction', 'Fiction', 'Audiobook', 'Regency']","July 1, 2001",3.94,266358.0,20581.0,10800.0,88400.0,7.99,https://www.goodreads.com/book/show/9408584-an-offer-from-a-gentleman,
2198,9781403983787,"Charles I: A Life of Religion, War and Treason: A Life of Religion, War and Treason",,,Christopher Hibbert,St. Martin's Griffin,English,304,Paperback,"['History', 'Biography', 'Nonfiction', '17th Century', 'British Literature', 'Historical', 'Religion']","January 1, 1968",3.85,177.0,22.0,14.0,367.0,11.99,https://www.goodreads.com/book/show/815097.Charles_I,140398378X
2199,9780441011254,The Other Wind ,Earthsea Cycle,6,Ursula K. Le Guin,Ace Books,English,211,Paperback,"['Fantasy', 'Fiction', 'Young Adult', 'Dragons', 'High Fantasy', 'Science Fiction', 'Classics']","September 13, 2001",4.18,27053.0,1728.0,752.0,23100.0,9.99,https://www.goodreads.com/book/show/13658.The_Other_Wind,044101125X
2200,9780061139376,Coraline,,,Neil Gaiman,William Morrow Paperbacks,English,176,Paperback,"['Fantasy', 'Horror', 'Fiction', 'Young Adult', 'Middle Grade', 'Childrens', 'Paranormal']","July 2, 2002",4.11,682081.0,36059.0,10600.0,609000.0,8.99,https://www.goodreads.com/book/show/17061.Coraline,0061139378
2201,9780142001745,The Secret Life of Bees,,,Sue Monk Kidd,Penguin Books,English,302,Paperback,"['Fiction', 'Historical Fiction', 'Classics', 'Young Adult', 'Historical', 'Contemporary', 'Adult Fiction']","November 8, 2001",4.09,1283789.0,35354.0,12000.0,527000.0,12.99,https://www.goodreads.com/book/show/37435.The_Secret_Life_of_Bees,0142001740
2202,9780316166683,The Lovely Bones,,,Alice Sebold,"Little, Brown and Company",English,372,Mass Market Paperback,"['Fiction', 'Mystery', 'Young Adult', 'Contemporary', 'Fantasy', 'Crime', 'Thriller']","July 3, 2002",3.85,2338321.0,46080.0,14400.0,28300.0,0.0,https://www.goodreads.com/book/show/12232938-the-lovely-bones,0316166685
2203,9780375826696,Eragon ,The Inheritance Cycle,1,Christopher Paolini,Alfred A. Knopf,English,503,Paperback,"['Fantasy', 'Young Adult', 'Fiction', 'Dragons', 'Adventure', 'Magic', 'High Fantasy']","June 1, 2002",3.95,1757718.0,27711.0,19600.0,563000.0,9.99,https://www.goodreads.com/book/show/113436.Eragon,0375826696
2204,9780312422158,Middlesex,,,Jeffrey Eugenides,Picador USA,English,529,Paperback,"['Fiction', 'Historical Fiction', 'Contemporary', 'LGBT', 'Classics', 'Literary Fiction', 'Novels']","September 4, 2002",4.03,636999.0,26028.0,11500.0,457000.0,0.0,https://www.goodreads.com/book/show/2187.Middlesex,0312422156
2205,9781841493008,Living Dead in Dallas ,Sookie Stackhouse,2,Charlaine Harris,Orbit,English,291,Mass Market Paperback,"['Fantasy', 'Vampires', 'Paranormal', 'Urban Fantasy', 'Romance', 'Fiction', 'Mystery']","March 26, 2002",3.96,251903.0,7573.0,2709.0,28100.0,8.99,https://www.goodreads.com/book/show/110494.Living_Dead_in_Dallas,1841493007
2206,9781400079278,Kafka on the Shore,,,Haruki Murakami,Vintage International,English,467,Paperback,"['Fiction', 'Magical Realism', 'Fantasy', 'Japan', 'Japanese Literature', 'Novels', 'Literature']","September 1, 2002",4.13,461179.0,36954.0,31800.0,480000.0,12.99,https://www.goodreads.com/book/show/4929.Kafka_on_the_Shore,1400079276
